Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Saccharolobus solfataricus	D-Fructose (Fructose)	Consumption (import)	401	C00095	Saccharolobus solfataricus	100	v12	273057	180.156	-3.2198	5.0	6.0
Saccharolobus solfataricus	D-Galactose	Consumption (import)	271, 401	C00124	Saccharolobus solfataricus	100	v12	273057	180.156	-3.2214	5.0	6.0
Saccharolobus solfataricus	D-Glucose (Glucose)	Consumption (import)	23, 271, 273, 401	C00031	Saccharolobus solfataricus	100	v12	273057	180.156	-3.2214	5.0	6.0
Saccharolobus solfataricus	D-Mannose (Mannose)	Consumption (import)	401	C00159	Saccharolobus solfataricus	100	v12	273057	180.156	-3.2214	5.0	6.0
Saccharolobus solfataricus	D-Xylose (Xylose)	Consumption (import)	271	C00181	Saccharolobus solfataricus	100	v12	273057	150.13	-2.5823	4.0	5.0
Saccharolobus solfataricus	Maltose	Consumption (import)	273, 401	C00208	Saccharolobus solfataricus	100	v12	273057	342.2970000000001	-5.397199999999993	8.0	11.0
Saccharolobus solfataricus	Sucrose	Consumption (import)	401	C00089	Saccharolobus solfataricus	100	v12	273057	342.297	-5.395599999999992	8.0	11.0
Saccharolobus solfataricus	Trehalose	Consumption (import)	273	C01083	Saccharolobus solfataricus	100	v12	273057	342.2970000000001	-5.397199999999993	8.0	11.0
Saccharolobus solfataricus	Putrescine	Production (export)	271	C00134	Saccharolobus solfataricus	100	v12	273057	88.15400000000001	-0.3159999999999995	2.0	2.0
Saccharomyces cerevisiae	D-Galactose	Consumption (import)	537	C00124	Saccharomyces cerevisiae	100	v12	4932	180.156	-3.2214	5.0	6.0
Saccharomyces cerevisiae	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import)	537	C00257	Saccharomyces cerevisiae	100	v12	4932	196.155	-3.493099999999999	6.0	6.0
Saccharomyces cerevisiae	D-Glucose (Glucose)	Consumption (import)	537, 552	C00031	Saccharomyces cerevisiae	100	v12	4932	180.156	-3.2214	5.0	6.0
Saccharomyces cerevisiae	D-Mannose (Mannose)	Consumption (import)	552	C00159	Saccharomyces cerevisiae	100	v12	4932	180.156	-3.2214	5.0	6.0
Saccharomyces cerevisiae	D-Xylulose (Xylulose, L-Xylulose)	Consumption (import)	553	C00310	Saccharomyces cerevisiae	100	v12	4932	150.13	-2.5807	4.0	5.0
Saccharomyces cerevisiae	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	537	C00186	Saccharomyces cerevisiae	100	v12	4932	90.078	-0.5482	2.0	2.0
Saccharomyces cerevisiae	L-Tryptophan (Tryptophan)	Consumption (import)	554	C00078	Saccharomyces cerevisiae	100	v12	4932	204.229	1.1223	3.0	2.0
Saccharomyces cerevisiae	Maltose	Consumption (import)	537	C00208	Saccharomyces cerevisiae	100	v12	4932	342.2970000000001	-5.397199999999993	8.0	11.0
Saccharomyces cerevisiae	Raffinose	Consumption (import)	537	C00492	Saccharomyces cerevisiae	100	v12	4932	504.43800000000016	-7.571399999999989	11.0	16.0
Saccharomyces cerevisiae	Sucrose	Consumption (import)	537	C00089	Saccharomyces cerevisiae	100	v12	4932	342.297	-5.395599999999992	8.0	11.0
Saccharomyces cerevisiae	Trehalose	Consumption (import)	537	C01083	Saccharomyces cerevisiae	100	v12	4932	342.2970000000001	-5.397199999999993	8.0	11.0
Saccharomyces cerevisiae	Glycerol	Production (export)	537, 553	C00116	Saccharomyces cerevisiae	100	v12	4932	92.094	-1.6681	3.0	3.0
Saccharomyces cerevisiae	L-Arabitol (L-Arabinitol, D-Arabitol)	Production (export)	553	C00532	Saccharomyces cerevisiae	100	v12	4932	152.14600000000002	-2.9462999999999995	5.0	5.0
Saccharomyces cerevisiae	Xylitol	Production (export)	553	C00379	Saccharomyces cerevisiae	100	v12	4932	152.14600000000002	-2.9462999999999995	5.0	5.0
Salmonella enterica	1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)	Consumption (import)	378	C00583	Salmonella enterica arizonae	95	v12	41514	76.095	-0.6405	2.0	2.0
Salmonella enterica	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	108(G)	C00794	Salmonella enterica arizonae	95	v12	41514	182.17200000000005	-3.5853999999999986	6.0	6.0
Salmonella enterica	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00153	Salmonella enterica arizonae	95	v12	41514	122.127	0.1805000000000001	1.0	2.0
Salmonella enterica	Thiamine (Vitamin B1, Thiamin)	Consumption (import)	144	C00378	Salmonella enterica arizonae	95	v12	41514	265.362	0.6077400000000004	2.0	5.0
Salmonella enterica	Propanoate (Propionate)	Production (export)	378	C00163	Salmonella enterica arizonae	95	v12	41514	74.07900000000001	0.4809999999999999	1.0	1.0
Salmonella enterica	Propanol (n-propanol, 1-Propanol)	Production (export)	378	C05979	Salmonella enterica arizonae	95	v12	41514	60.096	0.3887	1.0	1.0
Salmonella enterica	Mucin (Mucus Glycoprotein)	Macromolecule degradation	274	C02705	Salmonella enterica arizonae	95	v12	41514	130.10299999999998	-1.8133	3.0	3.0
Schaalia odontolytica	D-Fructose (Fructose)	Consumption (import)	631	C00095	Schaalia odontolytica	100	v12	1660	180.156	-3.2198	5.0	6.0
Schaalia odontolytica	D-Glucose (Glucose)	Consumption (import)	631	C00031	Schaalia odontolytica	100	v12	1660	180.156	-3.2214	5.0	6.0
Schaalia odontolytica	Cellulose (Beta-D-glucan)	Macromolecule degradation	20	C00760	Schaalia odontolytica	100	v12	1660	162.141	-1.7559000000000002	3.0	5.0
Schaalia odontolytica	Pectin	Macromolecule degradation	20	C00714	Schaalia odontolytica	100	v12	1660	732.5500000000003	-7.737300000000007	10.0	22.0
Selenomonas artemidis	D-Glucose (Glucose)	Consumption (import)	654(G)	C00031	Selenomonas artemidis	100	v12	749551	180.156	-3.2214	5.0	6.0
Selenomonas artemidis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas artemidis	100	v12	749551	90.078	-0.5482	2.0	2.0
Selenomonas artemidis	Acetate	Production (export)	46(G), 654(G)	C00033	Selenomonas artemidis	100	v12	749551	60.05200000000001	0.0908999999999999	1.0	1.0
Selenomonas artemidis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas artemidis	100	v12	749551	90.078	-0.5482	2.0	2.0
Selenomonas artemidis	Propanoate (Propionate)	Production (export)	46(G), 654(G)	C00163	Selenomonas artemidis	100	v12	749551	74.07900000000001	0.4809999999999999	1.0	1.0
Selenomonas flueggei	D-Glucose (Glucose)	Consumption (import)	654(G)	C00031	Selenomonas flueggei	100	v12	638302	180.156	-3.2214	5.0	6.0
Selenomonas flueggei	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas flueggei	100	v12	638302	90.078	-0.5482	2.0	2.0
Selenomonas flueggei	Acetate	Production (export)	46(G), 654(G)	C00033	Selenomonas flueggei	100	v12	638302	60.05200000000001	0.0908999999999999	1.0	1.0
Selenomonas flueggei	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas flueggei	100	v12	638302	90.078	-0.5482	2.0	2.0
Selenomonas flueggei	Propanoate (Propionate)	Production (export)	46(G), 654(G)	C00163	Selenomonas flueggei	100	v12	638302	74.07900000000001	0.4809999999999999	1.0	1.0
Selenomonas noxia	D-Glucose (Glucose)	Consumption (import)	654(G)	C00031	Selenomonas noxia	100	v12	702437	180.156	-3.2214	5.0	6.0
Selenomonas noxia	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas noxia	100	v12	702437	90.078	-0.5482	2.0	2.0
Selenomonas noxia	Acetate	Production (export)	46(G), 654(G)	C00033	Selenomonas noxia	100	v12	702437	60.05200000000001	0.0908999999999999	1.0	1.0
Selenomonas noxia	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas noxia	100	v12	702437	90.078	-0.5482	2.0	2.0
Selenomonas noxia	Propanoate (Propionate)	Production (export)	46(G), 654(G)	C00163	Selenomonas noxia	100	v12	702437	74.07900000000001	0.4809999999999999	1.0	1.0
Selenomonas ruminantium	Cellobiose	Consumption (import)	555	C00185	Selenomonas ruminantium	100	v12	971	342.2970000000001	-5.397199999999993	8.0	11.0
Selenomonas ruminantium	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	555	C00216	Selenomonas ruminantium	100	v12	971	150.13	-2.5823	4.0	5.0
Selenomonas ruminantium	D-Fructose (Fructose)	Consumption (import)	555	C00095	Selenomonas ruminantium	100	v12	971	180.156	-3.2198	5.0	6.0
Selenomonas ruminantium	D-Galactose	Consumption (import)	555	C00124	Selenomonas ruminantium	100	v12	971	180.156	-3.2214	5.0	6.0
Selenomonas ruminantium	D-Glucose (Glucose)	Consumption (import)	555, 654(G)	C00031	Selenomonas ruminantium	100	v12	971	180.156	-3.2214	5.0	6.0
Selenomonas ruminantium	D-Mannitol (Mannitol)	Consumption (import)	555	C00392	Selenomonas ruminantium	100	v12	971	182.17200000000005	-3.5853999999999986	6.0	6.0
Selenomonas ruminantium	D-Xylose (Xylose)	Consumption (import)	555	C00181	Selenomonas ruminantium	100	v12	971	150.13	-2.5823	4.0	5.0
Selenomonas ruminantium	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import)	555	C00721	Selenomonas ruminantium	100	v12	971	324.28200000000004	-3.9316999999999984	6.0	10.0
Selenomonas ruminantium	Glycerol	Consumption (import)	555	C00116	Selenomonas ruminantium	100	v12	971	92.094	-1.6681	3.0	3.0
Selenomonas ruminantium	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	import:555, 46(G), 654(G);export:555, 654(G)	C00186	Selenomonas ruminantium	100	v12	971	90.078	-0.5482	2.0	2.0
Selenomonas ruminantium	Lactose	Consumption (import)	555	C00243	Selenomonas ruminantium	100	v12	971	342.2970000000001	-5.397199999999993	8.0	11.0
Selenomonas ruminantium	Maltose	Consumption (import)	555	C00208	Selenomonas ruminantium	100	v12	971	342.2970000000001	-5.397199999999993	8.0	11.0
Selenomonas ruminantium	Sucrose	Consumption (import)	555	C00089	Selenomonas ruminantium	100	v12	971	342.297	-5.395599999999992	8.0	11.0
Selenomonas ruminantium	Trehalose	Consumption (import)	555	C01083	Selenomonas ruminantium	100	v12	971	342.2970000000001	-5.397199999999993	8.0	11.0
Selenomonas ruminantium	Acetate	Production (export)	555, 46(G), 654(G)	C00033	Selenomonas ruminantium	100	v12	971	60.05200000000001	0.0908999999999999	1.0	1.0
Selenomonas ruminantium	Butyrate	Production (export)	555	C00246	Selenomonas ruminantium	100	v12	971	88.106	0.8711	1.0	1.0
Selenomonas ruminantium	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	import:555, 46(G), 654(G);export:555, 654(G)	C00186	Selenomonas ruminantium	100	v12	971	90.078	-0.5482	2.0	2.0
Selenomonas ruminantium	Propanoate (Propionate)	Production (export)	555, 46(G), 654(G)	C00163	Selenomonas ruminantium	100	v12	971	74.07900000000001	0.4809999999999999	1.0	1.0
Selenomonas ruminantium	Succinate	Production (export)	555	C00042	Selenomonas ruminantium	100	v12	971	118.08799999999998	-0.0642	2.0	2.0
Selenomonas ruminantium	Fructan (Inulin, Levan)	Macromolecule degradation	555	C01355	Selenomonas ruminantium	100	v12	971	504.4380000000004	-7.568200000000004	11.0	16.0
Selenomonas ruminantium	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	555	C00317	Selenomonas ruminantium	100	v12	971	828.7199999999999	-11.924600000000012	17.0	26.0
Selenomonas sputigena	D-Glucose (Glucose)	Consumption (import)	654(G)	C00031	Selenomonas sputigena	100	v12	546271	180.156	-3.2214	5.0	6.0
Selenomonas sputigena	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas sputigena	100	v12	546271	90.078	-0.5482	2.0	2.0
Selenomonas sputigena	Acetate	Production (export)	46(G), 654(G)	C00033	Selenomonas sputigena	100	v12	546271	60.05200000000001	0.0908999999999999	1.0	1.0
Selenomonas sputigena	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	import:46(G), 654(G);export:654(G)	C00186	Selenomonas sputigena	100	v12	546271	90.078	-0.5482	2.0	2.0
Selenomonas sputigena	Propanoate (Propionate)	Production (export)	46(G), 654(G)	C00163	Selenomonas sputigena	100	v12	546271	74.07900000000001	0.4809999999999999	1.0	1.0
Shewanella denitrificans	Acetate	Consumption (import)	681	C00033	Shewanella denitrificans	100	v12	318161	60.05200000000001	0.0908999999999999	1.0	1.0
Shewanella putrefaciens	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	238	C00186	Shewanella putrefaciens	100	v12	319224	90.078	-0.5482	2.0	2.0
Shewanella putrefaciens	Pyruvate	Consumption (import)	238	C00022	Shewanella putrefaciens	100	v12	319224	88.062	-0.3400000000000001	1.0	2.0
Shewanella putrefaciens	Acetate	Production (export)	238	C00033	Shewanella putrefaciens	100	v12	319224	60.05200000000001	0.0908999999999999	1.0	1.0
Shigella boydii	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	390	C00216	Shigella boydii	100	v12	344609	150.13	-2.5823	4.0	5.0
Shigella boydii	D-Glucose (Glucose)	Consumption (import)	390	C00031	Shigella boydii	100	v12	344609	180.156	-3.2214	5.0	6.0
Shigella boydii	D-Mannitol (Mannitol)	Consumption (import)	390	C00392	Shigella boydii	100	v12	344609	182.17200000000005	-3.5853999999999986	6.0	6.0
Shigella boydii	D-Mannose (Mannose)	Consumption (import)	390	C00159	Shigella boydii	100	v12	344609	180.156	-3.2214	5.0	6.0
Shigella boydii	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	390, 108(G)	C00794	Shigella boydii	100	v12	344609	182.17200000000005	-3.5853999999999986	6.0	6.0
Shigella boydii	D-Xylose (Xylose)	Consumption (import)	390	C00181	Shigella boydii	100	v12	344609	150.13	-2.5823	4.0	5.0
Shigella boydii	Glycerol	Consumption (import)	390	C00116	Shigella boydii	100	v12	344609	92.094	-1.6681	3.0	3.0
Shigella boydii	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	682	C00153	Shigella boydii	100	v12	344609	122.127	0.1805000000000001	1.0	2.0
Shigella boydii	Trehalose	Consumption (import)	390	C01083	Shigella boydii	100	v12	344609	342.2970000000001	-5.397199999999993	8.0	11.0
Shigella boydii	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	682	C00253	Shigella boydii	100	v12	344609	123.11099999999998	0.7798	1.0	2.0
Shigella dysenteriae	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	108(G)	C00794	Shigella dysenteriae	100	v12	300267	182.17200000000005	-3.5853999999999986	6.0	6.0
Shigella dysenteriae	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00153	Shigella dysenteriae	100	v12	300267	122.127	0.1805000000000001	1.0	2.0
Shigella dysenteriae	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00253	Shigella dysenteriae	100	v12	300267	123.11099999999998	0.7798	1.0	2.0
Shigella flexneri	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	108(G)	C00794	Shigella flexneri	100	v12	198214	182.17200000000005	-3.5853999999999986	6.0	6.0
Shigella sonnei	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	108(G)	C00794	Shigella sonnei	100	v12	216599	182.17200000000005	-3.5853999999999986	6.0	6.0
Shigella sonnei	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00153	Shigella sonnei	100	v12	216599	122.127	0.1805000000000001	1.0	2.0
Shigella sonnei	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00253	Shigella sonnei	100	v12	216599	123.11099999999998	0.7798	1.0	2.0
Sinorhizobium meliloti	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import)	250, 756	C00149	Sinorhizobium meliloti	100	v12	382	134.087	-1.0934	3.0	3.0
Sinorhizobium meliloti	Succinate	Consumption (import)	756	C00042	Sinorhizobium meliloti	100	v12	382	118.08799999999998	-0.0642	2.0	2.0
Sinorhizobium meliloti	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	Production (export)	66	C00250	Sinorhizobium meliloti	100	v12	382	167.164	0.40042	2.0	4.0
Sodalis glossinidius	D-Glucose (Glucose)	Consumption (import)	391	C00031	Sodalis glossinidius	100	v12	343509	180.156	-3.2214	5.0	6.0
Sodalis glossinidius	Thiamine (Vitamin B1, Thiamin)	Consumption (import)	391	C00378	Sodalis glossinidius	100	v12	343509	265.362	0.6077400000000004	2.0	5.0
Sphaerobacter thermophilus	Acetate	Consumption (import)	750	C00033	Sphaerobacter thermophilus	100	v12	479434	60.05200000000001	0.0908999999999999	1.0	1.0
Sphaerobacter thermophilus	Cellobiose	Consumption (import)	750	C00185	Sphaerobacter thermophilus	100	v12	479434	342.2970000000001	-5.397199999999993	8.0	11.0
Sphaerobacter thermophilus	Citrate	Consumption (import)	750	C00158	Sphaerobacter thermophilus	100	v12	479434	192.123	-1.2485	4.0	4.0
Sphaerobacter thermophilus	D-Fructose (Fructose)	Consumption (import)	750	C00095	Sphaerobacter thermophilus	100	v12	479434	180.156	-3.2198	5.0	6.0
Sphaerobacter thermophilus	D-Mannitol (Mannitol)	Consumption (import)	750	C00392	Sphaerobacter thermophilus	100	v12	479434	182.17200000000005	-3.5853999999999986	6.0	6.0
Sphaerobacter thermophilus	Fumarate	Consumption (import)	750	C00122	Sphaerobacter thermophilus	100	v12	479434	116.07199999999996	-0.2881999999999998	2.0	2.0
Sphaerobacter thermophilus	Glycerol	Consumption (import)	750	C00116	Sphaerobacter thermophilus	100	v12	479434	92.094	-1.6681	3.0	3.0
Sphaerobacter thermophilus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	750	C00186	Sphaerobacter thermophilus	100	v12	479434	90.078	-0.5482	2.0	2.0
Sphaerobacter thermophilus	Propanol (n-propanol, 1-Propanol)	Consumption (import)	750	C05979	Sphaerobacter thermophilus	100	v12	479434	60.096	0.3887	1.0	1.0
Sphaerobacter thermophilus	Pyruvate	Consumption (import)	750	C00022	Sphaerobacter thermophilus	100	v12	479434	88.062	-0.3400000000000001	1.0	2.0
Sphaerobacter thermophilus	Succinate	Consumption (import)	750	C00042	Sphaerobacter thermophilus	100	v12	479434	118.08799999999998	-0.0642	2.0	2.0
Sphaerobacter thermophilus	Cellulose (Beta-D-glucan)	Macromolecule degradation	750	C00760	Sphaerobacter thermophilus	100	v12	479434	162.141	-1.7559000000000002	3.0	5.0
Sphaerobacter thermophilus	Polypeptide	Macromolecule degradation	750	C00403	Sphaerobacter thermophilus	100	v12	479434	186.147	-3.111699999999997	4.0	4.0
Sphaerobacter thermophilus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	750	C00317	Sphaerobacter thermophilus	100	v12	479434	828.7199999999999	-11.924600000000012	17.0	26.0
Sphaerobacter thermophilus	Xylan	Macromolecule degradation	750	C00707	Sphaerobacter thermophilus	100	v12	479434	263.222	-1.745	3.0	8.0
Sphingobium japonicum	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	749	C00216	Sphingobium japonicum	100	v12	452662	150.13	-2.5823	4.0	5.0
Sphingobium japonicum	D-Galactose	Consumption (import)	749	C00124	Sphingobium japonicum	100	v12	452662	180.156	-3.2214	5.0	6.0
Sphingobium japonicum	D-Glucose (Glucose)	Consumption (import)	749	C00031	Sphingobium japonicum	100	v12	452662	180.156	-3.2214	5.0	6.0
Sphingobium japonicum	Trehalose	Consumption (import)	749	C01083	Sphingobium japonicum	100	v12	452662	342.2970000000001	-5.397199999999993	8.0	11.0
Spirochaeta thermophila	Cellulose (Beta-D-glucan)	Macromolecule degradation	2	C00760	Spirochaeta thermophila	100	v12	869211	162.141	-1.7559000000000002	3.0	5.0
Spiroplasma chrysopicola	D-Glucose (Glucose)	Consumption (import)	556	C00031	Spiroplasma chrysopicola	100	v12	1276227	180.156	-3.2214	5.0	6.0
Spiroplasma chrysopicola	L-Arginine (Arginine)	Consumption (import)	556	C00062	Spiroplasma chrysopicola	100	v12	1276227	174.204	-1.338429999999999	5.0	3.0
Spiroplasma diminutum	D-Glucose (Glucose)	Consumption (import)	557	C00031	Spiroplasma diminutum	100	v12	1276221	180.156	-3.2214	5.0	6.0
Spiroplasma syrphidicola	D-Glucose (Glucose)	Consumption (import)	559	C00031	Spiroplasma syrphidicola	100	v12	1276229	180.156	-3.2214	5.0	6.0
Spiroplasma syrphidicola	L-Arginine (Arginine)	Consumption (import)	559	C00062	Spiroplasma syrphidicola	100	v12	1276229	174.204	-1.338429999999999	5.0	3.0
Spiroplasma taiwanense	D-Glucose (Glucose)	Consumption (import)	560	C00031	Spiroplasma taiwanense	100	v12	1276220	180.156	-3.2214	5.0	6.0
Staphylococcus aureus	Biotin (Vitamin B7)	Consumption (import)	144	C00120	Staphylococcus aureus	100	v12	93061	244.31599999999992	0.7968	3.0	3.0
Staphylococcus aureus	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00153	Staphylococcus aureus	100	v12	93061	122.127	0.1805000000000001	1.0	2.0
Staphylococcus aureus	Thiamine (Vitamin B1, Thiamin)	Consumption (import)	144	C00378	Staphylococcus aureus	100	v12	93061	265.362	0.6077400000000004	2.0	5.0
Staphylococcus aureus	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00253	Staphylococcus aureus	100	v12	93061	123.11099999999998	0.7798	1.0	2.0
Staphylococcus aureus	Isovalerate (3-Methylbutanoic acid)	Production (export)	245	C08262	Staphylococcus aureus	100	v12	93061	102.13299999999998	1.1171	1.0	1.0
Staphylococcus aureus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G)	C00186	Staphylococcus aureus	100	v12	93061	90.078	-0.5482	2.0	2.0
Staphylococcus aureus	Menaquinone (Vitamin K2)	Production (export)	53, 225	C00828	Staphylococcus aureus	100	v12	93061	308.421	5.4649000000000045	0.0	2.0
Staphylococcus aureus	Trimethylamine	Production (export)	245	C00565	Staphylococcus aureus	100	v12	93061	59.112	0.1777999999999999	0.0	1.0
Staphylococcus aureus	Triglyceride	Macromolecule degradation	49, 60	C00422	Staphylococcus aureus	100	v12	93061	173.09999999999997	0.4127	0.0	6.0
Staphylococcus capitis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G)	C00186	Staphylococcus capitis	100	v12	72758	90.078	-0.5482	2.0	2.0
Staphylococcus capitis	Menaquinone (Vitamin K2)	Production (export)	104	C00828	Staphylococcus capitis	100	v12	72758	308.421	5.4649000000000045	0.0	2.0
Staphylococcus carnosus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G)	C00186	Staphylococcus carnosus	100	v12	1281	90.078	-0.5482	2.0	2.0
Staphylococcus epidermidis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G)	C00186	Staphylococcus epidermidis	100	v12	176279	90.078	-0.5482	2.0	2.0
Staphylococcus epidermidis	Menaquinone (Vitamin K2)	Production (export)	104	C00828	Staphylococcus epidermidis	100	v12	176279	308.421	5.4649000000000045	0.0	2.0
Staphylococcus haemolyticus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G)	C00186	Staphylococcus haemolyticus	100	v12	1283	90.078	-0.5482	2.0	2.0
Staphylococcus haemolyticus	Menaquinone (Vitamin K2)	Production (export)	104	C00828	Staphylococcus haemolyticus	100	v12	1283	308.421	5.4649000000000045	0.0	2.0
Staphylococcus lentus	Cellobiose	Consumption (import)	616	C00185	Staphylococcus lentus	100	v12	42858	342.2970000000001	-5.397199999999993	8.0	11.0
Staphylococcus lentus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	616	C00216	Staphylococcus lentus	100	v12	42858	150.13	-2.5823	4.0	5.0
Staphylococcus lentus	D-Fructose (Fructose)	Consumption (import)	242	C00095	Staphylococcus lentus	100	v12	42858	180.156	-3.2198	5.0	6.0
Staphylococcus lentus	D-Galactose	Consumption (import)	242	C00124	Staphylococcus lentus	100	v12	42858	180.156	-3.2214	5.0	6.0
Staphylococcus lentus	D-Glucose (Glucose)	Consumption (import)	242	C00031	Staphylococcus lentus	100	v12	42858	180.156	-3.2214	5.0	6.0
Staphylococcus lentus	D-Mannitol (Mannitol)	Consumption (import)	242	C00392	Staphylococcus lentus	100	v12	42858	182.17200000000005	-3.5853999999999986	6.0	6.0
Staphylococcus lentus	D-Mannose (Mannose)	Consumption (import)	242	C00159	Staphylococcus lentus	100	v12	42858	180.156	-3.2214	5.0	6.0
Staphylococcus lentus	D-Ribose (Ribose)	Consumption (import)	242	C00121	Staphylococcus lentus	100	v12	42858	150.13	-2.5823	4.0	5.0
Staphylococcus lentus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	242	C00794	Staphylococcus lentus	100	v12	42858	182.17200000000005	-3.5853999999999986	6.0	6.0
Staphylococcus lentus	D-Xylose (Xylose)	Consumption (import)	616	C00181	Staphylococcus lentus	100	v12	42858	150.13	-2.5823	4.0	5.0
Staphylococcus lentus	Glycerol	Consumption (import)	242	C00116	Staphylococcus lentus	100	v12	42858	92.094	-1.6681	3.0	3.0
Staphylococcus lentus	L-Fucose	Consumption (import)	242	C01019	Staphylococcus lentus	100	v12	42858	164.15699999999998	-2.1938	4.0	5.0
Staphylococcus lentus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	242	C00507	Staphylococcus lentus	100	v12	42858	164.15699999999998	-2.1938	4.0	5.0
Staphylococcus lentus	Lactose	Consumption (import)	242	C00243	Staphylococcus lentus	100	v12	42858	342.2970000000001	-5.397199999999993	8.0	11.0
Staphylococcus lentus	Maltose	Consumption (import)	242	C00208	Staphylococcus lentus	100	v12	42858	342.2970000000001	-5.397199999999993	8.0	11.0
